complaint_id,fraud_timestamp,filed_at,victim_pin,victim_district,victim_state,fraud_type,amount_defrauded,bank_mentioned,complaint_text,status,ncrb_motive_total,ncrb_hist_total_2019_2021,ncrb_trend_2019_2021,ncrb_crime_rate_2022,ncrb_chargesheet_rate_2022
COMP-2024-08986,2024-06-02 16:00:00,2024-06-02 23:23:00,528731,Vijayawada (NTR),Andhra Pradesh,UPI_FRAUD,21974.56,CANARA,"I, Deepa Rao, received a UPI collect request I did not recognise and Rs 21,975 was debited from my CANARA account without my authorisation.",CASH_TRACED,616.0,111.0,0.3235294117647059,299.0,86.5
COMP-2024-08987,2024-03-25 10:00:00,2024-03-25 13:44:00,534111,Ranchi,Jharkhand,LOAN_SCAM,11968.82,CANARA,"I, Ravi Sharma, was asked to pay a processing fee of Rs 11,969 through CANARA for an instant loan app that never disbursed any loan.",FILED,259.0,28.0,-0.45454545454545453,124.5,58.2
COMP-2024-08988,2024-02-22 21:00:00,2024-02-23 01:08:00,458824,Nizamabad,Telangana,LOAN_SCAM,100533.3,AXIS,"I, Vikram Joshi, was asked to pay a processing fee of Rs 100,533 through AXIS for an instant loan app that never disbursed any loan.",UNDER_INVESTIGATION,593.0,119.0,1.0434782608695652,400.1,79.1
COMP-2024-08989,2024-08-30 22:00:00,2024-08-31 01:59:00,907011,Khordha (Bhubaneswar),Odisha,KYC_SCAM,4185.28,PNB,"I got a call saying my PNB KYC will expire and after sharing OTP Rs 4,185 was withdrawn. This is Anjali Singh reporting the incident.",UNDER_INVESTIGATION,317.0,7.0,-1.0,311.2,77.9
COMP-2024-08990,2024-01-04 17:00:00,2024-01-04 17:57:00,170653,Gaya,Bihar,KYC_SCAM,15311.62,PNB,"I got a call saying my PNB KYC will expire and after sharing OTP Rs 15,312 was withdrawn. This is Deepa Kumar reporting the incident.",FILED,309.0,5.0,-0.6666666666666666,168.1,75.4
COMP-2024-08991,2024-08-22 21:00:00,2024-08-22 21:06:00,623506,Ludhiana,Punjab,UPI_FRAUD,23114.97,BOB,"I, Suresh Kumar, received a UPI collect request I did not recognise and Rs 23,115 was debited from my BOB account without my authorisation.",FILED,102.0,31.0,0.5,142.9,66.4
COMP-2024-08992,2024-02-08 22:00:00,2024-02-09 02:49:00,562188,Jabalpur,Madhya Pradesh,OTHER,28466.49,IDBI,"This is Vikram Mehta. An unknown transaction of Rs 28,466 occurred on my IDBI account and I suspect fraud.",CLOSED,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-08993,2024-07-03 22:00:00,2024-07-04 02:01:00,120889,Coimbatore,Tamil Nadu,OTP_FRAUD,4617.07,SBI,"Someone called claiming to be from SBI and asked for my OTP, after which Rs 4,617 was transferred out of my account. Complainant: Rahul Kumar.",FILED,144.0,75.0,0.13333333333333333,252.8,70.7
COMP-2024-08994,2024-06-07 21:00:00,2024-06-08 02:34:00,557874,Dhanbad,Jharkhand,OTP_FRAUD,1111.16,HDFC,"Someone called claiming to be from HDFC and asked for my OTP, after which Rs 1,111 was transferred out of my account. Complainant: Anjali Rao.",CLOSED,259.0,28.0,-0.45454545454545453,124.5,58.2
COMP-2024-08995,2024-05-15 20:00:00,2024-05-15 20:23:00,836216,Puducherry,Puducherry,OTHER,29227.72,AXIS,"This is Rahul Kumar. An unknown transaction of Rs 29,228 occurred on my AXIS account and I suspect fraud.",CLOSED,2.0,0.0,0.0,199.7,91.3
COMP-2024-08996,2024-07-06 10:00:00,2024-07-06 12:02:00,701332,Karnal,Haryana,KYC_SCAM,11704.95,HDFC,"I got a call saying my HDFC KYC will expire and after sharing OTP Rs 11,705 was withdrawn. This is Sanjay Verma reporting the incident.",FILED,401.0,7.0,0.0,418.6,43.3
COMP-2024-08997,2024-09-12 16:00:00,2024-09-12 20:51:00,712266,Guntur,Andhra Pradesh,OTHER,27909.72,ICICI,"This is Neha Reddy. An unknown transaction of Rs 27,910 occurred on my ICICI account and I suspect fraud.",FILED,616.0,111.0,0.3235294117647059,299.0,86.5
COMP-2024-08998,2024-07-26 21:00:00,2024-07-27 02:20:00,601456,Rajkot,Gujarat,OTP_FRAUD,8504.5,ICICI,"Someone called claiming to be from ICICI and asked for my OTP, after which Rs 8,504 was transferred out of my account. Complainant: Manoj Reddy.",UNDER_INVESTIGATION,362.0,70.0,4.125,189.8,89.8
COMP-2024-08999,2024-02-21 22:00:00,2024-02-22 05:47:00,240890,Daman,Dadra and Nagar Haveli and Daman and Diu,OTHER,1917.21,KOTAK,"This is Arjun Singh. An unknown transaction of Rs 1,917 occurred on my KOTAK account and I suspect fraud.",FILED,1.0,0.0,0.0,98.6,82.5
COMP-2024-09000,2024-01-24 17:00:00,2024-01-24 19:31:00,469755,Alwar,Rajasthan,UPI_FRAUD,34969.12,KOTAK,"I, Manoj Rao, received a UPI collect request I did not recognise and Rs 34,969 was debited from my KOTAK account without my authorisation.",FILED,941.0,90.0,2.0,293.5,49.8
COMP-2024-09001,2024-01-31 20:00:00,2024-02-01 01:49:00,485818,Nagpur,Maharashtra,OTP_FRAUD,2202.61,AXIS,"Someone called claiming to be from AXIS and asked for my OTP, after which Rs 2,203 was transferred out of my account. Complainant: Neha Rao.",CASH_TRACED,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-09002,2024-12-31 18:00:00,2024-12-31 19:52:00,465998,Kolkata,West Bengal,KYC_SCAM,9871.59,HDFC,"I got a call saying my HDFC KYC will expire and after sharing OTP Rs 9,872 was withdrawn. This is Sunita Sharma reporting the incident.",FILED,478.0,36.0,2.0,158.5,90.6
COMP-2024-09003,2024-03-06 09:00:00,2024-03-06 13:17:00,677494,Jaipur,Rajasthan,OTP_FRAUD,48711.73,PNB,"Someone called claiming to be from PNB and asked for my OTP, after which Rs 48,712 was transferred out of my account. Complainant: Suresh Sharma.",UNDER_INVESTIGATION,941.0,90.0,2.0,293.5,49.8
COMP-2024-09004,2024-02-01 20:00:00,2024-02-02 00:19:00,548660,Nainital,Uttarakhand,OTHER,14002.05,AXIS,"This is Ravi Rao. An unknown transaction of Rs 14,002 occurred on my AXIS account and I suspect fraud.",UNDER_INVESTIGATION,62.0,18.0,-0.5,146.8,71.5
COMP-2024-09005,2024-01-18 21:00:00,2024-01-19 03:21:00,953750,New Delhi,Delhi,UPI_FRAUD,8054.73,AXIS,"I, Priya Verma, received a UPI collect request I did not recognise and Rs 8,055 was debited from my AXIS account without my authorisation.",FILED,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-09006,2024-03-20 22:00:00,2024-03-21 05:34:00,414712,Thane,Maharashtra,UPI_FRAUD,253226.19,PNB,"I, Amit Nair, received a UPI collect request I did not recognise and Rs 253,226 was debited from my PNB account without my authorisation.",FILED,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-09007,2024-03-16 19:00:00,2024-03-16 20:26:00,319765,Mumbai Suburban,Maharashtra,UPI_FRAUD,3630.64,PNB,"I, Priya Sharma, received a UPI collect request I did not recognise and Rs 3,631 was debited from my PNB account without my authorisation.",CLOSED,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-09008,2024-11-06 08:00:00,2024-11-06 12:57:00,142348,Haridwar,Uttarakhand,INVESTMENT_FRAUD,956123.66,UNION,"I invested Rs 956,124 through UNION into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Neha Sharma.",UNDER_INVESTIGATION,62.0,18.0,-0.5,146.8,71.5
COMP-2024-09009,2024-10-26 10:00:00,2024-10-26 15:55:00,667566,Faridabad,Haryana,OTP_FRAUD,10211.78,SBI,"Someone called claiming to be from SBI and asked for my OTP, after which Rs 10,212 was transferred out of my account. Complainant: Vikram Nair.",FILED,401.0,7.0,0.0,418.6,43.3
COMP-2024-09010,2024-06-08 14:00:00,2024-06-08 15:51:00,410581,Mysuru,Karnataka,OTP_FRAUD,801.0,SBI,"Someone called claiming to be from SBI and asked for my OTP, after which Rs 801 was transferred out of my account. Complainant: Rahul Nair.",UNDER_INVESTIGATION,1101.0,0.0,0.0,192.1,78.3
COMP-2024-09011,2024-09-27 09:00:00,2024-09-27 10:14:00,646121,Jammu,Jammu and Kashmir,OTP_FRAUD,5946.6,CANARA,"Someone called claiming to be from CANARA and asked for my OTP, after which Rs 5,947 was transferred out of my account. Complainant: Suresh Nair.",FILED,28.0,7.0,0.0,191.4,77.1
COMP-2024-09012,2024-08-20 15:00:00,2024-08-20 16:45:00,533646,Imphal East,Manipur,OTP_FRAUD,89695.82,UNION,"Someone called claiming to be from UNION and asked for my OTP, after which Rs 89,696 was transferred out of my account. Complainant: Arjun Nair.",UNDER_INVESTIGATION,11.0,1.0,0.0,94.6,10.4
COMP-2024-09013,2024-02-10 14:00:00,2024-02-10 21:22:00,595841,Shimla,Himachal Pradesh,KYC_SCAM,53473.31,PNB,"I got a call saying my PNB KYC will expire and after sharing OTP Rs 53,473 was withdrawn. This is Anjali Mehta reporting the incident.",FILED,31.0,0.0,0.0,177.8,82.9
COMP-2024-09014,2024-07-29 11:00:00,2024-07-29 17:57:00,464111,Karnal,Haryana,LOAN_SCAM,12297.23,HDFC,"I, Pooja Nair, was asked to pay a processing fee of Rs 12,297 through HDFC for an instant loan app that never disbursed any loan.",FILED,401.0,7.0,0.0,418.6,43.3
COMP-2024-09015,2024-07-18 14:00:00,2024-07-18 21:18:00,377529,North Goa,Goa,KYC_SCAM,24325.66,BOB,"I got a call saying my BOB KYC will expire and after sharing OTP Rs 24,326 was withdrawn. This is Ravi Joshi reporting the incident.",UNDER_INVESTIGATION,31.0,0.0,0.0,172.8,75.9
COMP-2024-09016,2024-08-08 09:00:00,2024-08-08 13:20:00,504567,Vijayawada (NTR),Andhra Pradesh,UPI_FRAUD,12488.2,IDBI,"I, Manoj Patel, received a UPI collect request I did not recognise and Rs 12,488 was debited from my IDBI account without my authorisation.",FILED,616.0,111.0,0.3235294117647059,299.0,86.5
COMP-2024-09017,2024-12-26 22:00:00,2024-12-26 22:49:00,406513,Guntur,Andhra Pradesh,OTP_FRAUD,7174.47,KOTAK,"Someone called claiming to be from KOTAK and asked for my OTP, after which Rs 7,174 was transferred out of my account. Complainant: Deepa Gupta.",CASH_TRACED,616.0,111.0,0.3235294117647059,299.0,86.5
COMP-2024-09018,2024-08-30 18:00:00,2024-08-30 23:34:00,482934,North Goa,Goa,INVESTMENT_FRAUD,76347.61,KOTAK,"I invested Rs 76,348 through KOTAK into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Sunita Joshi.",UNDER_INVESTIGATION,31.0,0.0,0.0,172.8,75.9
COMP-2024-09019,2024-08-23 08:00:00,2024-08-23 10:58:00,644237,Hubballi-Dharwad,Karnataka,OTP_FRAUD,10215.34,PNB,"Someone called claiming to be from PNB and asked for my OTP, after which Rs 10,215 was transferred out of my account. Complainant: Suresh Iyer.",CLOSED,1101.0,0.0,0.0,192.1,78.3
COMP-2024-09020,2024-03-23 17:00:00,2024-03-23 18:35:00,454818,Prayagraj,Uttar Pradesh,INVESTMENT_FRAUD,60233.8,PNB,"I invested Rs 60,234 through PNB into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Arjun Sharma.",CASH_TRACED,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-09021,2024-07-21 14:00:00,2024-07-21 18:02:00,756105,Bareilly,Uttar Pradesh,KYC_SCAM,48635.42,PNB,"I got a call saying my PNB KYC will expire and after sharing OTP Rs 48,635 was withdrawn. This is Manoj Patel reporting the incident.",FILED,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-09022,2024-12-14 22:00:00,2024-12-15 01:26:00,750718,Faridabad,Haryana,UPI_FRAUD,11850.47,IDBI,"I, Anjali Singh, received a UPI collect request I did not recognise and Rs 11,850 was debited from my IDBI account without my authorisation.",UNDER_INVESTIGATION,401.0,7.0,0.0,418.6,43.3
COMP-2024-09023,2024-10-15 11:00:00,2024-10-15 14:19:00,720988,Khordha (Bhubaneswar),Odisha,OTHER,61026.2,HDFC,"This is Amit Singh. An unknown transaction of Rs 61,026 occurred on my HDFC account and I suspect fraud.",CLOSED,317.0,7.0,-1.0,311.2,77.9
COMP-2024-09024,2024-06-30 21:00:00,2024-06-30 22:49:00,563078,Khordha (Bhubaneswar),Odisha,UPI_FRAUD,6889.47,SBI,"I, Sunita Patel, received a UPI collect request I did not recognise and Rs 6,889 was debited from my SBI account without my authorisation.",FILED,317.0,7.0,-1.0,311.2,77.9
COMP-2024-09025,2024-03-23 19:00:00,2024-03-23 22:42:00,763930,Kozhikode,Kerala,OTP_FRAUD,3902.01,BOB,"Someone called claiming to be from BOB and asked for my OTP, after which Rs 3,902 was transferred out of my account. Complainant: Sanjay Rao.",CASH_TRACED,283.0,21.0,0.0,661.0,96.0
COMP-2024-09026,2024-09-06 15:00:00,2024-09-06 20:20:00,396955,Lucknow,Uttar Pradesh,KYC_SCAM,17427.37,UNION,"I got a call saying my UNION KYC will expire and after sharing OTP Rs 17,427 was withdrawn. This is Neha Kumar reporting the incident.",UNDER_INVESTIGATION,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-09027,2024-05-14 21:00:00,2024-05-15 03:42:00,743074,Aizawl,Mizoram,OTP_FRAUD,3283.33,PNB,"Someone called claiming to be from PNB and asked for my OTP, after which Rs 3,283 was transferred out of my account. Complainant: Ravi Singh.",UNDER_INVESTIGATION,1.0,2.0,0.0,291.6,58.0
COMP-2024-09028,2024-07-11 09:00:00,2024-07-11 14:14:00,381981,Ganjam,Odisha,OTHER,11309.82,AXIS,"This is Amit Rao. An unknown transaction of Rs 11,310 occurred on my AXIS account and I suspect fraud.",FILED,317.0,7.0,-1.0,311.2,77.9
COMP-2024-09029,2024-07-27 14:00:00,2024-07-27 19:57:00,107391,Mumbai Suburban,Maharashtra,OTP_FRAUD,3501.65,ICICI,"Someone called claiming to be from ICICI and asked for my OTP, after which Rs 3,502 was transferred out of my account. Complainant: Anjali Joshi.",UNDER_INVESTIGATION,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-09030,2024-12-07 09:00:00,2024-12-07 14:40:00,599951,Tawang,Arunachal Pradesh,KYC_SCAM,26549.6,HDFC,"I got a call saying my HDFC KYC will expire and after sharing OTP Rs 26,550 was withdrawn. This is Priya Gupta reporting the incident.",CLOSED,4.0,0.0,0.0,148.8,47.2
COMP-2024-09031,2024-10-13 14:00:00,2024-10-13 15:58:00,358753,Bhopal,Madhya Pradesh,OTP_FRAUD,2640.84,ICICI,"Someone called claiming to be from ICICI and asked for my OTP, after which Rs 2,641 was transferred out of my account. Complainant: Vikram Iyer.",UNDER_INVESTIGATION,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-09032,2024-11-29 18:00:00,2024-11-29 21:37:00,220325,Chandigarh,Chandigarh,UPI_FRAUD,37706.78,SBI,"I, Ravi Gupta, received a UPI collect request I did not recognise and Rs 37,707 was debited from my SBI account without my authorisation.",FILED,26.0,1.0,0.0,240.5,54.4
COMP-2024-09033,2024-09-13 16:00:00,2024-09-13 16:15:00,677916,Kurnool,Andhra Pradesh,UPI_FRAUD,14597.41,KOTAK,"I, Manoj Gupta, received a UPI collect request I did not recognise and Rs 14,597 was debited from my KOTAK account without my authorisation.",CLOSED,616.0,111.0,0.3235294117647059,299.0,86.5
COMP-2024-09034,2024-09-15 22:00:00,2024-09-16 03:12:00,231145,Aizawl,Mizoram,OTP_FRAUD,5859.51,KOTAK,"Someone called claiming to be from KOTAK and asked for my OTP, after which Rs 5,860 was transferred out of my account. Complainant: Sanjay Patel.",FILED,1.0,2.0,0.0,291.6,58.0
COMP-2024-09035,2024-12-15 10:00:00,2024-12-15 16:55:00,637995,Madurai,Tamil Nadu,KYC_SCAM,5825.5,PNB,"I got a call saying my PNB KYC will expire and after sharing OTP Rs 5,826 was withdrawn. This is Amit Rao reporting the incident.",FILED,144.0,75.0,0.13333333333333333,252.8,70.7
COMP-2024-09036,2024-06-11 09:00:00,2024-06-11 12:27:00,275814,Rajkot,Gujarat,UPI_FRAUD,2969.5,CANARA,"I, Amit Patel, received a UPI collect request I did not recognise and Rs 2,970 was debited from my CANARA account without my authorisation.",FILED,362.0,70.0,4.125,189.8,89.8
COMP-2024-09037,2024-07-13 20:00:00,2024-07-13 22:54:00,864526,West Delhi,Delhi,OTHER,159821.42,ICICI,"This is Priya Verma. An unknown transaction of Rs 159,821 occurred on my ICICI account and I suspect fraud.",UNDER_INVESTIGATION,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-09038,2024-04-09 18:00:00,2024-04-09 20:03:00,296559,Bhopal,Madhya Pradesh,OTHER,27025.4,KOTAK,"This is Suresh Rao. An unknown transaction of Rs 27,025 occurred on my KOTAK account and I suspect fraud.",CASH_TRACED,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-09039,2024-01-28 16:00:00,2024-01-28 20:29:00,838130,Khammam,Telangana,OTHER,25092.15,ICICI,"This is Deepa Singh. An unknown transaction of Rs 25,092 occurred on my ICICI account and I suspect fraud.",UNDER_INVESTIGATION,593.0,119.0,1.0434782608695652,400.1,79.1
COMP-2024-09040,2024-07-15 20:00:00,2024-07-16 02:58:00,631631,Faridabad,Haryana,UPI_FRAUD,6349.79,HDFC,"I, Anjali Singh, received a UPI collect request I did not recognise and Rs 6,350 was debited from my HDFC account without my authorisation.",UNDER_INVESTIGATION,401.0,7.0,0.0,418.6,43.3
COMP-2024-09041,2024-03-02 09:00:00,2024-03-02 10:32:00,967445,Alwar,Rajasthan,OTHER,32363.35,UNION,"This is Ravi Iyer. An unknown transaction of Rs 32,363 occurred on my UNION account and I suspect fraud.",CLOSED,941.0,90.0,2.0,293.5,49.8
COMP-2024-09042,2024-02-13 19:00:00,2024-02-13 22:24:00,792216,Nainital,Uttarakhand,OTHER,12724.8,SBI,"This is Ravi Gupta. An unknown transaction of Rs 12,725 occurred on my SBI account and I suspect fraud.",FILED,62.0,18.0,-0.5,146.8,71.5
COMP-2024-09043,2024-03-11 21:00:00,2024-03-12 01:48:00,600090,Dimapur,Nagaland,UPI_FRAUD,9506.16,BOB,"I, Manoj Kumar, received a UPI collect request I did not recognise and Rs 9,506 was debited from my BOB account without my authorisation.",CASH_TRACED,2.0,0.0,0.0,45.4,58.0
COMP-2024-09044,2024-09-18 17:00:00,2024-09-18 18:41:00,756425,Puducherry,Puducherry,INVESTMENT_FRAUD,30909.19,PNB,"I invested Rs 30,909 through PNB into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Amit Sharma.",FILED,2.0,0.0,0.0,199.7,91.3
COMP-2024-09045,2024-04-30 20:00:00,2024-04-30 22:52:00,636439,Vijayawada (NTR),Andhra Pradesh,KYC_SCAM,26378.43,KOTAK,"I got a call saying my KOTAK KYC will expire and after sharing OTP Rs 26,378 was withdrawn. This is Kavita Patel reporting the incident.",UNDER_INVESTIGATION,616.0,111.0,0.3235294117647059,299.0,86.5
COMP-2024-09046,2024-09-16 10:00:00,2024-09-16 15:03:00,190227,West Sikkim,Sikkim,UPI_FRAUD,129591.54,HDFC,"I, Neha Nair, received a UPI collect request I did not recognise and Rs 129,592 was debited from my HDFC account without my authorisation.",CASH_TRACED,1.0,0.0,0.0,80.3,55.5
COMP-2024-09047,2024-07-10 15:00:00,2024-07-10 19:20:00,350693,Ganjam,Odisha,OTHER,90802.17,PNB,"This is Suresh Gupta. An unknown transaction of Rs 90,802 occurred on my PNB account and I suspect fraud.",CASH_TRACED,317.0,7.0,-1.0,311.2,77.9
COMP-2024-09048,2024-02-17 09:00:00,2024-02-17 10:41:00,982679,Dhanbad,Jharkhand,KYC_SCAM,45708.39,PNB,"I got a call saying my PNB KYC will expire and after sharing OTP Rs 45,708 was withdrawn. This is Vikram Mehta reporting the incident.",UNDER_INVESTIGATION,259.0,28.0,-0.45454545454545453,124.5,58.2
COMP-2024-09049,2024-12-21 09:00:00,2024-12-21 10:47:00,269451,Agra,Uttar Pradesh,OTP_FRAUD,2073.21,IDBI,"Someone called claiming to be from IDBI and asked for my OTP, after which Rs 2,073 was transferred out of my account. Complainant: Vikram Sharma.",CLOSED,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-09050,2024-08-06 20:00:00,2024-08-07 00:55:00,101122,Khordha (Bhubaneswar),Odisha,LOAN_SCAM,11107.49,PNB,"I, Manoj Verma, was asked to pay a processing fee of Rs 11,107 through PNB for an instant loan app that never disbursed any loan.",FILED,317.0,7.0,-1.0,311.2,77.9
COMP-2024-09051,2024-05-25 17:00:00,2024-05-25 21:30:00,304410,Indore,Madhya Pradesh,OTP_FRAUD,20290.79,CANARA,"Someone called claiming to be from CANARA and asked for my OTP, after which Rs 20,291 was transferred out of my account. Complainant: Vikram Singh.",FILED,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-09052,2024-08-28 14:00:00,2024-08-28 17:43:00,652948,Mumbai Suburban,Maharashtra,OTP_FRAUD,10002.45,HDFC,"Someone called claiming to be from HDFC and asked for my OTP, after which Rs 10,002 was transferred out of my account. Complainant: Vikram Joshi.",UNDER_INVESTIGATION,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-09053,2024-06-12 21:00:00,2024-06-13 00:30:00,121545,Gaya,Bihar,KYC_SCAM,13610.94,SBI,"I got a call saying my SBI KYC will expire and after sharing OTP Rs 13,611 was withdrawn. This is Arjun Sharma reporting the incident.",UNDER_INVESTIGATION,309.0,5.0,-0.6666666666666666,168.1,75.4
COMP-2024-09054,2024-03-30 08:00:00,2024-03-30 09:03:00,285956,East Khasi Hills,Meghalaya,UPI_FRAUD,7532.23,SBI,"I, Priya Patel, received a UPI collect request I did not recognise and Rs 7,532 was debited from my SBI account without my authorisation.",UNDER_INVESTIGATION,39.0,3.0,0.0,87.6,26.9
